,ba_cn,fa_accoe_last,fa_accoe_this,fa_accos_last,fa_accos_this,fa_accou_last,fa_accou_this,fa_adexe_last,fa_adexe_this,fa_adexs_last,fa_adexs_this,fa_adexu_last,fa_adexu_this,fa_asine_last,fa_asine_this,fa_asins_last,fa_asins_this,fa_asinu_last,fa_asinu_this,fa_cotoe_last,fa_cotoe_this,fa_cotos_last,fa_cotos_this,fa_cotou_last,fa_cotou_this,fa_dine_last,fa_dine_this,fa_dins_last,fa_dins_this,fa_dinu_last,fa_dinu_this,fa_etoue_last,fa_etoue_this,fa_etous_last,fa_etous_this,fa_etouu_last,fa_etouu_this,fa_fuexe_last,fa_fuexe_this,fa_fuexs_last,fa_fuexs_this,fa_fuexu_last,fa_fuexu_this,fa_gine_last,fa_gine_this,fa_gins_last,fa_gins_this,fa_ginu_last,fa_ginu_this,fa_gse_last,fa_gse_this,fa_gss_last,fa_gss_this,fa_gsu_last,fa_gsu_this,fa_inine_last,fa_inine_this,fa_inins_last,fa_inins_this,fa_ininu_last,fa_ininu_this,fa_intoe_last,fa_intoe_this,fa_intos_last,fa_intos_this,fa_intou_last,fa_intou_this,fa_neche_last,fa_neche_this,fa_nechs_last,fa_nechs_this,fa_nechu_last,fa_nechu_this,fa_otexe_last,fa_otexe_this,fa_otexs_last,fa_otexs_this,fa_otexu_last,fa_otexu_this,fa_otine_last,fa_otine_this,fa_otins_last,fa_otins_this,fa_otinu_last,fa_otinu_this,fa_pine_last,fa_pine_this,fa_pins_last,fa_pins_this,fa_pinu_last,fa_pinu_this,fa_sine_last,fa_sine_this,fa_sins_last,fa_sins_this,fa_sinu_last,fa_sinu_this,fp_yr,name,ricf_oid
24,河南省见义勇为基金会,0.00,0.00,"5,075,930.00","4,513,842.51","5,075,930.00","4,513,842.51",0.00,0.00,"417,773.33","630,269.77","417,773.33","630,269.77",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,493,703.33","5,150,492.28","5,493,703.33","5,150,492.28",0.00,0.00,0.00,"1,100,000.00",0.00,"1,100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,380.00",0.00,"6,380.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"6,061,646.14","4,155,443.79","6,061,646.14","4,155,443.79",0.00,0.00,"567,942.81","-990,048.49","567,942.81","-990,048.49",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,061,646.14","3,055,443.79","6,061,646.14","3,055,443.79",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省见义勇为基金会,2153.0
25,陕西国运教育慈善基金会,0.00,0.00,"550,784.30","502,938.60","550,784.30","502,938.60",0.00,0.00,"4,452.45","2,300.00","4,452.45","2,300.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"555,501.22","505,110.23","555,501.22","505,110.23","500,000.00","500,000.00","500,000.00","500,000.00",0.00,0.00,"-500,000.00","-500,000.00",0.00,0.00,"500,000.00","500,000.00",0.00,0.00,264.47,-128.37,264.47,-128.37,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"500,000.00","500,000.00","500,000.00","500,000.00",0.00,0.00,0.00,0.00,"-55,501.22","-5,110.23","-55,501.22","-5,110.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西国运教育慈善基金会,3167.0
26,辽宁省辽宁石油化工大学教育发展基金会,0.00,0.00,"660,406.50","471,744.00","660,406.50","471,744.00",0.00,0.00,"15,289.56","8,003.00","15,289.56","8,003.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"675,696.06","479,747.00","675,696.06","479,747.00",0.00,0.00,"2,115,586.91","495,185.33","2,115,586.91","495,185.33",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"2,223,271.60","593,535.25","2,223,271.60","593,535.25",0.00,0.00,"1,547,575.54","113,788.25","1,547,575.54","113,788.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"107,684.69","98,349.92","107,684.69","98,349.92",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,辽宁省辽宁石油化工大学教育发展基金会,3031.0
27,浙江爱彼此公益基金会,0.00,0.00,0.00,"650,000.00",0.00,"650,000.00",0.00,0.00,0.00,"6,142.74",0.00,"6,142.74",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"656,189.23",0.00,"656,189.23",0.00,0.00,0.00,"2,010,960.50",0.00,"2,010,960.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.49,0.00,46.49,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,"2,038,387.24",0.00,"2,038,387.24",0.00,0.00,0.00,"1,382,198.01",0.00,"1,382,198.01",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,426.74",0.00,"27,426.74",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江爱彼此公益基金会,5345.0
28,河南省宝桥助学基金会,0.00,0.00,"526,750.00","508,600.00","526,750.00","508,600.00",0.00,0.00,"32,562.25","30,539.82","32,562.25","30,539.82",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"559,752.85","539,420.22","559,752.85","539,420.22",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,303880.66,40327.99,303880.66,40327.99,0.00,0.00,"304,683.68","50,476.50","304,683.68","50,476.50",0.00,0.00,"-255,069.17","-488,943.72","-255,069.17","-488,943.72",0.00,0.00,440.60,280.40,440.60,280.40,0.00,0.00,803.02,"10,148.51",803.02,"10,148.51",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省宝桥助学基金会,2117.0
29,陕西省世联慈善基金会,0.00,0.00,"335,278.00","349,752.00","335,278.00","349,752.00",0.00,0.00,"34,043.47","34,395.70","34,043.47","34,395.70",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"369,527.67","384,556.13","369,527.67","384,556.13",0.00,0.00,0.00,"70,000.00",0.00,"70,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.20,408.43,206.20,408.43,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,480000.0,320000.0,480000.0,320000.0,0.00,0.00,"480,000.00","390,911.02","480,000.00","390,911.02",0.00,0.00,"110,472.33","6,354.89","110,472.33","6,354.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,911.02,0.00,911.02,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西省世联慈善基金会,3181.0
30,辽宁省周延慈善基金会,0.00,0.00,"95,106.00","200,000.00","95,106.00","200,000.00",0.00,0.00,"3,227.00","3,280.54","3,227.00","3,280.54",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"98,333.00","203,280.54","98,333.00","203,280.54",0.00,0.00,"100,000.00","199,009.00","100,000.00","199,009.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"101,254.17","205,208.34","101,254.17","205,208.34",0.00,0.00,"2,921.17","1,927.80","2,921.17","1,927.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,254.17","6,199.34","1,254.17","6,199.34",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,辽宁省周延慈善基金会,3007.0
31,沈阳市职工爱心慈善基金会,"9,411,485.70","10,859,454.30","9,411,485.70","10,861,454.30",0.00,"2,000.00",0.00,0.00,"248,794.90","269,541.93","248,794.90","269,541.93",0.0,0.00,0.00,0.00,0.00,0.00,"9,411,485.70","10,859,454.30","9,660,280.60","11,130,996.23","248,794.90","271,541.93","10,703,706.72","7,181,402.90","10,703,706.72","7,181,402.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"248,794.90","269,541.93","248,794.90","269,541.93",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"10,703,706.72","7,181,402.90","12,100,670.23","8,121,837.43","1,396,963.51","940,434.53","1,292,221.02","-3,678,051.40","2,440,389.63","-3,009,158.80","1,148,168.61","668,892.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,148,168.61","670,892.60","1,148,168.61","670,892.60",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,沈阳市职工爱心慈善基金会,2034.0
32,陕西省红十字基金会,0.00,0.00,"5,136,613.64","5,204,448.30","5,136,613.64","5,204,448.30",0.00,0.00,"542,871.13","319,736.29","542,871.13","319,736.29",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,755,072.73","5,530,742.89","5,755,072.73","5,530,742.89",0.00,0.00,"4,521,956.73","5,201,568.00","4,521,956.73","5,201,568.00","-122,191.40",0.00,0.00,0.00,"122,191.40",0.00,0.00,0.00,"75,587.96","6,558.30","75,587.96","6,558.30",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,1111643.83,918027.4,1111643.83,918027.4,0.00,0.00,"5,633,600.56","6,119,595.40","5,633,600.56","6,119,595.40","-122,191.40",0.00,"-121,472.17","588,852.51",719.23,"588,852.51",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西省红十字基金会,3206.0
33,苍南县人民教育基金会,0.00,0.00,"6,713,208.00","4,948,000.00","6,713,208.00","4,948,000.00",0.00,0.00,"43,892.40","18,985.60","43,892.40","18,985.60",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,757,100.40","4,966,985.60","6,757,100.40","4,966,985.60",0.00,0.00,"1,972,000.00","2,035,000.00","1,972,000.00","2,035,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"2,505,742.00","2,385,823.44","2,505,742.00","2,385,823.44",0.00,0.00,"-4,251,358.40","-2,581,162.16","-4,251,358.40","-2,581,162.16",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"533,742.00","350,823.44","533,742.00","350,823.44",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,苍南县人民教育基金会,2879.0
34,中国保护黄河基金会,0.00,0.00,"1,933,753.12","2,399,345.14","1,933,753.12","2,399,345.14",0.00,0.00,"200,669.60","239,722.84","200,669.60","239,722.84",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,134,422.72","2,639,067.98","2,134,422.72","2,639,067.98",0.00,0.00,"2,402,400.00","2,002,600.00","2,402,400.00","2,002,600.00","-962,440.73",0.00,0.00,0.00,"962,440.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,519501.37,957019.17,519501.37,957019.17,0.00,0.00,"2,954,228.89","3,401,771.61","2,954,228.89","3,401,771.61","-962,440.73",0.00,"819,806.17","762,703.63","1,782,246.90","762,703.63",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"32,327.52","442,152.44","32,327.52","442,152.44",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中国保护黄河基金会,3460.0
35,辽宁省辽宁水利职业学院教育基金会,"163,600.00","169,072.00","163,600.00","169,072.00",0.00,0.00,0.00,0.00,"7,419.50","8,336.50","7,419.50","8,336.50",0.0,0.00,0.00,0.00,0.00,0.00,"163,600.00","169,072.00","171,019.50","186,165.75","7,419.50","17,093.75","163,600.00","194,500.00","163,600.00","194,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"163,600.00","194,500.00","203,948.93","208,085.39","40,348.93","13,585.39",0.00,"25,428.00","32,929.43","21,919.64","32,929.43","-3,508.36",0.00,0.00,0.00,"8,757.25",0.00,"8,757.25",0.00,0.00,"40,348.93","13,585.39","40,348.93","13,585.39",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,辽宁省辽宁水利职业学院教育基金会,3030.0
36,浙江百贤亚洲未来领袖基金会,0.00,0.00,"10,000,000.00",0.00,"10,000,000.00",0.00,0.00,0.00,"61,872.70","57,450.11","61,872.70","57,450.11",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,062,883.70","58,550.11","10,062,883.70","58,550.11",0.00,0.00,"10,360,000.00",0.00,"10,360,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"10,401,697.33","6,089.39","10,401,697.33","6,089.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,011.00","1,100.00","1,011.00","1,100.00",0.00,0.00,"41,697.33","6,089.39","41,697.33","6,089.39",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江百贤亚洲未来领袖基金会,4223.0
37,宁波市镇海区人民教育基金会,"3,111,168.39","3,098,034.22","3,374,300.59","3,380,964.22","263,132.20","282,930.00",0.00,0.00,"10,635.00","10,570.00","10,635.00","10,570.00",0.0,0.00,0.00,0.00,0.00,0.00,"3,111,168.39","3,098,034.22","3,384,935.59","3,391,534.22","273,767.20","293,500.00","1,888,648.40","1,491,063.40","1,888,648.40","1,491,063.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"250,000.00",0.00,"250,000.00",0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"2,305,420.69","1,855,631.62","3,209,379.72","2,191,795.61","903,959.03","336,163.99","-805,747.70","-1,242,402.60","-175,555.87","-1,199,738.61","630,191.83","42,663.99",0.00,0.00,0.00,0.00,0.00,0.00,"166,772.29","364,568.22","1,070,731.32","700,732.21","903,959.03","336,163.99",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,宁波市镇海区人民教育基金会,1182.0
38,北京大学教育基金会,"286,126,433.83",0.00,"288,850,925.71","263,737,701.06","2,724,491.88","263,737,701.06",0.00,0.00,"6,208,987.60","7,622,782.90","6,208,987.60","7,622,782.90",0.0,0.00,0.00,0.00,0.00,0.00,"286,126,433.83",0.00,"293,941,283.63","269,716,722.76","7,814,849.80","269,716,722.76","665,564,316.54","569,607,553.57","665,616,188.14","570,496,650.70","51,871.60","889,097.13","72,870,214.96","-153,727,391.65","31,043.90","10,025,543.80","-72,839,171.06","163,752,935.45",0.00,0.00,"-1,149,304.22","-1,850,408.67","-1,149,304.22","-1,850,408.67",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,182158584.93,105353075.72,182158584.93,105353075.72,"665,564,316.54","569,607,553.57","851,162,813.34","677,578,233.39","185,598,496.80","107,970,679.82","452,308,097.67","415,880,161.92","557,252,573.61","417,887,054.43","104,944,475.94","2,006,892.51",0.00,0.00,"30,674.54","206,647.47","30,674.54","206,647.47",0.00,0.00,"3,388,040.27","1,728,506.97","3,388,040.27","1,728,506.97",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,北京大学教育基金会,563.0
39,云南省青年创业就业基金会,0.00,0.00,"3,152,100.00","2,160,227.60","3,152,100.00","2,160,227.60",0.00,0.00,"188,289.25","151,454.09","188,289.25","151,454.09",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,348,948.84","2,323,891.69","3,348,948.84","2,323,891.69","3,298,084.20","1,365,804.00","3,298,084.20","1,365,804.00",0.00,0.00,"-3,152,100.00","-2,160,227.60",0.00,0.00,"3,152,100.00","2,160,227.60",0.00,0.00,"8,559.59","12,210.00","8,559.59","12,210.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,289449.69,133454.99,289449.69,133454.99,"3,298,084.20","1,365,804.00","3,590,158.88","1,505,258.29","292,074.68","139,454.29","145,984.20","-794,423.60","241,210.04","-818,633.40","95,225.84","-24,209.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,624.99","5,999.30","2,624.99","5,999.30",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南省青年创业就业基金会,352.0
40,杭州市农业技术推广基金会,"4,613,900.00","3,402,592.00","4,613,900.00","3,402,592.00",0.00,0.00,"253,190.71","232,110.71","253,190.71","232,110.71",0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,"4,867,090.71","3,634,702.71","4,867,090.71","3,634,702.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,040,000.00","3,991,000.00","5,040,000.00","3,991,000.00",0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"5,055,087.24","4,046,451.69","5,055,087.24","4,046,451.69",0.00,0.00,"187,996.53","411,748.98","187,996.53","411,748.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,087.24","55,451.69","15,087.24","55,451.69",0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,杭州市农业技术推广基金会,1807.0
41,西安高新第一中学教育基金会,0.00,0.00,"3,283,652.13","587,747.14","3,283,652.13","587,747.14",0.00,0.00,"9,487.00","11,158.00","9,487.00","11,158.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,293,159.88","598,905.14","3,293,159.88","598,905.14",0.00,0.00,"860,000.00","3,200,000.00","860,000.00","3,200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.75,0.00,20.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"936,614.01","3,261,824.37","936,614.01","3,261,824.37",0.00,0.00,"-2,356,545.87","2,662,919.23","-2,356,545.87","2,662,919.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"76,614.01","61,824.37","76,614.01","61,824.37",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,西安高新第一中学教育基金会,2940.0
42,重庆小树公益基金会,0.00,0.00,"304,894.11","216,379.00","304,894.11","216,379.00",0.00,0.00,"22,501.00","12,109.00","22,501.00","12,109.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"327,715.01","228,488.00","327,715.01","228,488.00",0.00,0.00,"2,153,331.61","5,600.00","2,153,331.61","5,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,29130.67,41749.05,29130.67,41749.05,0.00,0.00,"2,183,889.39","47,925.69","2,183,889.39","47,925.69",0.00,0.00,"1,856,174.38","-180,562.31","1,856,174.38","-180,562.31",0.00,0.00,319.90,0.00,319.90,0.00,0.00,0.00,"1,427.11",576.64,"1,427.11",576.64,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,重庆小树公益基金会,4460.0
43,浙江省人民对外友好交流基金会,0.00,"135,939.34","144,403.57","135,939.34","144,403.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,"135,939.34","144,403.57","135,939.34","144,403.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,"129,853.84","170,832.21","129,853.84","170,832.21",0.00,0.00,"-6,085.50","26,428.64","-6,085.50","26,428.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"129,853.84","170,832.21","129,853.84","170,832.21",0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江省人民对外友好交流基金会,2253.0
44,福建省叶柳春教育慈善基金会,0.00,0.00,"4,205,000.00","52,042,400.00","4,205,000.00","52,042,400.00",0.00,0.00,"146,504.18","99,039.67","146,504.18","99,039.67",0.0,0.00,0.00,0.00,0.00,0.00,0.00,"4,351,504.18",费用合计,0.00,0.00,35,0.00,0.00,"2,000,000.00","57,000,000.00","2,000,000.00","57,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"2,018,663.74","57,094,674.99","2,018,663.74","57,094,674.99",0.00,0.00,"-2,332,840.44","4,953,235.32","-2,332,840.44","4,953,235.32",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,663.74","94,674.99","18,663.74","94,674.99",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,福建省叶柳春教育慈善基金会,3541.0
45,辽宁省辽宁师范大学教育基金会,0.00,0.00,"288,418.00","392,016.00","288,418.00","392,016.00",0.00,0.00,"13,092.48","8,618.48","13,092.48","8,618.48",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"301,510.48","400,634.48","301,510.48","400,634.48","288,418.00","185,954.02","288,418.00","185,954.02",0.00,0.00,"-288,418.00","-392,016.00",0.00,0.00,"288,418.00","392,016.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"298,168.00","194,654.02","309,411.01","203,051.18","11,243.01","8,397.16","9,750.00","-197,361.98","7,900.53","-197,583.30","-1,849.47",-221.32,0.00,0.00,0.00,0.00,0.00,0.00,"9,750.00","8,700.00","20,993.01","17,097.16","11,243.01","8,397.16",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,辽宁省辽宁师范大学教育基金会,3029.0
46,青海省汇爱公益基金会,0.00,0.00,"5,195,008.00","10,841,000.00","5,195,008.00","10,841,000.00",0.00,0.00,"10,000.00","-23,800.00","10,000.00","-23,800.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,208,761.00","10,817,960.60","5,208,761.00","10,817,960.60",0.00,0.00,"6,579,333.47","7,387,280.00","6,579,333.47","7,387,280.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"6,596,474.11","7,402,114.38","6,596,474.11","7,402,114.38",0.00,"-3,415,846.22","1,387,713.11","-3,415,846.22","1,387,713.11",0.00,0.00,0.00,"3,753.00",760.60,"3,753.00",760.60,0.00,0.00,"17,140.64","14,834.38","17,140.64","14,834.38",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,青海省汇爱公益基金会,3261.0
47,桐乡市人民教育基金会,0.00,0.00,"6,786,900.00",0.00,"6,786,900.00",0.00,0.00,0.00,"2,112.20",240.00,"2,112.20",240.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,789,012.20",240.00,"6,789,012.20",240.00,0.00,"7,721,850.00","8,961,500.00","7,721,850.00","8,961,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,"7,721,850.00","9,017,183.95","7,838,300.55","9,017,183.95","116,450.55",0.00,"3,074,400.00","2,228,171.75","3,190,610.55","2,228,171.75","116,210.55",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"55,683.95","116,450.55","55,683.95","116,450.55",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,桐乡市人民教育基金会,1835.0
48,温州中学教育发展基金会,0.00,0.00,"2,591,020.00","3,438,270.30","2,591,020.00","3,438,270.30",0.00,0.00,"17,490.80","26,950.20","17,490.80","26,950.20",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,592,885.03","3,439,323.74","2,592,885.03","3,439,323.74",0.00,0.00,"100,000.00","12,256,729.26","100,000.00","12,256,729.26",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-15,625.77","-25,896.76","-15,625.77","-25,896.76",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"100,000.00","12,256,729.26","100,000.00","12,256,729.26",0.00,0.00,"-2,492,885.03","8,817,405.52","-2,492,885.03","8,817,405.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,温州中学教育发展基金会,2477.0
49,贵州师范大学教育发展基金会,0.00,0.00,"190,000.00",0.00,"190,000.00",0.00,0.00,0.00,"4,115.00","8,610.00","4,115.00","8,610.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"194,115.00","8,610.00","194,115.00","8,610.00",0.00,0.00,"1,000,000.00",0.00,"1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"1,009,732.43","8,581.98","1,009,732.43","8,581.98",0.00,0.00,"815,617.43",-28.02,"815,617.43",-28.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,732.43","8,581.98","9,732.43","8,581.98",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,贵州师范大学教育基金会,4260.0
