	address	cert_valid_thru	dist	est_date	init_fund	inst_nm	inst_type	phone_num	prov	reg_dept	repre	spv_dept	status	uscc	website	wrk_domain
132	北京市石景山区玉泉路19号（甲）办公楼126室		石景山区	2009-11-23	10000.00 万元	中国科学院大学教育基金会	基金会	-	北京市	民政部	董军社	中国科学院	正常	531000005000215960	http://www.ucasef.cn	nan
133	北京市海淀区中关村南大街5号北京理工大学内		海淀区	2010-01-11	2000.00 万元	北京理工大学教育基金会	基金会	-	北京市	民政部	杨宾	工业和信息化部	正常	53100000500021676K	http//ef.bit.edu.cn	nan
134	四川省成都市一环路南一段24号		成都市	2010-03-22	2000.00 万元	四川大学教育基金会	基金会	-	四川省	民政部	李旭锋	教育部	正常	531000005000217642	foundation.scu.edu.cn	nan
135	福建省福清市福耀工业园二区宏路镇福耀大道		福清市	2010-06-07	2000.00 万元	河仁慈善基金会	基金会	-	福建省	民政部	曹德淦	国务院侨务办公室	正常	53100000500021799L	http://www.hcf.org.cn/	nan
136	北京市东城区朝阳门北大街6号1102室		东城区	2010-06-22	2000.00 万元	陈香梅公益基金会	基金会	-	北京市	民政部	师艳丽	民政部	正常	53100000500021852G	www.annacf.org	nan
137	广东省深圳市龙岗区坪山横坪公路3001号		深圳市	2010-07-21	2000.00 万元	比亚迪慈善基金会	基金会	-	广东省	民政部	张金涛	民政部	正常	53100000500021860B	bydit.com/docc/about/csjjh/	nan
138	北京市东城区安定门西滨河路22号神华大厦		东城区	2010-07-01	20000.00 万元	神华公益基金会	基金会	-	北京市	民政部	车建明	民政部	正常	53100000500021916E	www.shf.org.cn	nan
139	北京市东城区建国门内大街28号民生金融中心3幢5层505单元		东城区	2010-10-25	20000.00 万元	泛海公益基金会	基金会	-	北京市	民政部	卢晓云	中共中央统战部	正常	531000005000219324	www.oceanwidefoundation.org	nan
140	北京市海淀区中关村南大街1号北京友谊宾馆苏园写字楼278室		海淀区	2010-11-17	2000.00 万元	瀛公益基金会	基金会	13810983486	北京市	民政部	周长奎	共青团中央委员会	正常	531000005000219917		nan
141	北京市东城区东长安街1号东方广场E1座11层		东城区	2011-01-24	5000.00 万元	安利公益基金会	基金会	-	北京市	民政部	余放	民政部	正常	53100000717828729Q	www.amwayfoundation.org	nan
142	湖南省长沙市麓山南路932号中南大学校本部第三办公楼101、105、106、107、108、109号		长沙市	2011-03-04	2000.00 万元	中南大学教育基金会	基金会	-	湖南省	民政部	高文兵	教育部	正常	53100000717828921B	http://csuef.csu.edu.cn	nan
143	北京市东城区王家园胡同10号北京金泰商之苑大厦520		东城区	2011-03-09	2000.00 万元	中社社会工作发展基金会	基金会	-	北京市	民政部	赵蓬奇	民政部	正常	53100000717829000A	http://www.zsswdf.org/	nan
144	江苏省吴江市松陵镇经济开发区中山北路古塘路口		吴江市	2011-02-25	5000.00 万元	亨通慈善基金会	基金会	-	江苏省	民政部	钱丽英	民政部	正常	53100000717829182E	www.hengtonggroup.com.cn	nan
145	广东省深圳市罗湖区人民南路深房广场A座45楼4505室		深圳市	2011-06-02	2000.00 万元	永恒慈善基金会	基金会	-	广东省	民政部	傅杲君	民政部	正常	531000007178297997	http://www.szyongheng.com.cn/i	nan
146	河南省开封市金明大道河南大学金明校区		开封市	2011-06-16	2000.00 万元	河南大学教育发展基金会	基金会	-	河南省	民政部	关爱和	教育部	正常	53100000717829828J	http://edf.henu.edu.cn	nan
147	陕西省杨凌示范区邰城路3号		杨凌示范区	2011-06-16	2000.00 万元	西北农林科技大学教育发展基金会	基金会	-	陕西省	民政部	赵忠	教育部	正常	5310000071782981XJ	edf.nwsuaf.edu.cn	nan
148	江苏省常熟市古里镇白茆沪宜公路125号11幢		常熟市	2011-06-14	5000.00 万元	波司登公益基金会	基金会	-	江苏省	民政部	徐爱红	民政部	正常	53100000717829991R	/	nan
149	北京市丰台区南四环西路188号一区10号楼501、502室		丰台区	2011-05-16	2000.00 万元	亿利公益基金会	基金会	-	北京市	民政部	王雅韬	中共中央统战部	正常	53100000717830263U	www.elionfoundation.org	nan
150	北京市海淀区玉渊潭南路17号1号楼1207		海淀区	2011-11-09	2000.00 万元	济仁慈善基金会	基金会	-	北京市	民政部	孙振玉	民政部	正常	53100000717831194K	www.jirencf.org	nan
151	浙江省杭州市余杭区文一西路969号西溪园区		杭州市	2011-11-09	5000.00 万元	阿里巴巴公益基金会	基金会	-	浙江省	民政部	金建杭	民政部	正常	53100000717831565A	http://www.alijijinhui.org/	nan
152	北京市西城区西黄城根北街21号		西城区	2012-03-16	2000.00 万元	民福社会福利基金会	基金会	-	北京市	民政部	周晓娟	民政部	正常	53100000717832592B	www.minfu.org.cn	nan
153	北京市西城区南礼士路66号建威大厦702A		西城区	2012-01-13	5000.00 万元	天合公益基金会	基金会	-	北京市	民政部	章新胜	民政部	正常	531000007178326051	www.ecofoundationglobal.org	nan
154	北京市朝阳区霄云路霄云里七号楼		朝阳区	2012-04-16	2000.00 万元	开明慈善基金会	基金会	-	北京市	民政部	罗富和	民政部	正常	5310000071783271X2	http://www.kaiming.org.cn	nan
155	北京市东城区前门东大街11号		东城区	2012-04-16	2000.00 万元	华鼎国学研究基金会	基金会	-	北京市	民政部	陈进玉	国务院参事室	正常	531000007178327282	www.hdfcs.org	nan
156	湖北省武汉市经济技术开发区东风大道特1号6楼602室		武汉市	2012-05-04	5000.00 万元	东风公益基金会	基金会	-	湖北省	民政部	李绍烛	民政部	正常	531000007178327875	/	nan
157	北京市海淀区学院路30号北京科技大学办公楼304室		海淀区	2012-05-09	2000.00 万元	北京科技大学教育发展基金会	基金会	-	北京市	民政部	罗维东	教育部	正常	531000007178330346	http://jjh.ustb.edu.cn	nan
158	北京市东城区朝阳门北大街25号中国海油大厦1706室		东城区	2012-07-09	50000.00 万元	中国海油海洋环境与生态保护公益基金会	基金会	-	北京市	民政部	武广齐	民政部	正常	53100000717833552E	http://foundation.cnooc.com.cn	nan
159	北京市西城区复兴门外大街22号楼5门20号		西城区	2012-07-09	2000.00 万元	鲁迅文化基金会	基金会	-	北京市	民政部	马新云	中国文学艺术界联合会	正常	53100000717833544K	www.luxun.net	nan
160	北京市海淀区西八里庄69号主楼410、411室		海淀区	2012-07-24	10000.00 万元	刘彪慈善基金会	基金会	-	北京市	民政部	刘建荣	民政部	正常	53100000717833640W	无	nan
161	上海市虹口区四平路780弄4号1902室		虹口区	2012-08-03	5000.00 万元	增爱公益基金会	基金会	-	上海市	民政部	胡锦星	民政部	正常	5310000071783378XG	www.morelove.org.cn	nan
162	北京市东城区体育馆路１１号		东城区	2012-07-10	2000.00 万元	萨马兰奇体育发展基金会	基金会	-	北京市	民政部	于再清	国家体育总局	正常	531000007178338191	www.jasfoundation.org	nan
163	福建省龙岩市上杭县紫金路1号紫金大厦		龙岩市上杭县	2012-08-17	20000.00 万元	紫金矿业慈善基金会	基金会	-	福建省	民政部	林水清	民政部	正常	53100000717833835N	http://csjjh.zjky.cn	nan
164	广东省广州市天河区珠江新城珠江西路12号无限极中心17楼		广州市	2012-08-30	2000.00 万元	思利及人公益基金会	基金会	-	广东省	民政部	张前	国务院侨务办公室	正常	53100000717834053C	www.sljrfoundation.org	nan
165	湖北省武汉市洪山区狮子山街1号华中农业大学行政楼406、408		武汉市洪山区	2014-12-31	2000.00 万元	华中农业大学教育发展基金会	基金会	-	湖北省	民政部	李忠云	教育部	正常	53100000717841544W	http://xyh.hzau.edu.cn/	nan
166	北京市海淀区中关村南大街2号楼数码银座903室		海淀区	2012-10-22	10000.00 万元	智善公益基金会	基金会	-	北京市	民政部	袁恩泽	民政部	正常	5310000071783423X6	www.zhishanjijin.cn	nan
167	北京市朝阳区北四环东路115号院8号楼		朝阳区	2012-11-08	5000.00 万元	包商银行公益基金会	基金会	-	北京市	民政部	陶伟	民政部	正常	531000007178346518	http://www.bsb.com.cn/jrbs/bsy	nan
168	广东省深圳市福田区新洲十一街万基商务大厦16C		深圳市	2012-12-17	2000.00 万元	顺丰公益基金会	基金会	-	广东省	民政部	黄伟	交通运输部	正常	53100000717836171C	http://www.sfgy.org	nan
169	北京市西城区西安门大街22号		西城区	2013-01-05	2000.00 万元	实事助学基金会	基金会	-	北京市	民政部	朱蕤	民政部	正常	53100000717836200P	无	nan
170	北京市海淀区北三环中路46号		海淀区	2013-01-18	2100.00 万元	陶行知教育基金会	基金会	-	北京市	民政部	张春生	教育部	正常	53100000717836294D	www.txzef.org	nan
171	上海市浦东区陆家嘴环路958号华能联合大厦26层		浦东区	2013-02-16	3000.00 万元	金龙鱼慈善公益基金会	基金会	-	上海市	民政部	李强	国务院侨务办公室	正常	531000007178363073	http://jjh.jinlongyu.cn/	nan
172	重庆市沙坪坝区沙正街174号重庆大学主教学楼707室		沙坪坝区	2013-02-09	2000.00 万元	重庆大学教育发展基金会	基金会	-	重庆市	民政部	孟卫东	教育部	正常	53100000717835304J	http//edf.cqu.edu.cn	nan
173	北京市东城区东厂胡同14号3号楼401号		东城区	2013-03-07	2000.00 万元	韩美林艺术基金会	基金会	-	北京市	民政部	韩美林	文化部	正常	53100000717835427K	www.hanmeilin.com	nan
174	甘肃省兰州市天水南路222号兰州大学贵勤楼		兰州市	2013-02-25	2000.00 万元	兰州大学教育发展基金会	基金会	-	甘肃省	民政部	曹红	教育部	正常	531000007178354439	http://lzuedf.lzu.edu.cn/	nan
175	北京市海淀区万寿路西街7号院4号楼215室		海淀区	2013-06-09	2000.00 万元	润慈公益基金会	基金会	-	北京市	民政部	阎增山	民政部	正常	53100000717836913R	www.rainfoundation.cn	nan
176	北京市东城区建国门内大街28号民生金融中心B座505室		东城区	2013-06-21	10000.00 万元	中华艺文基金会	基金会	-	北京市	民政部	王文章	文化部	正常	53100000717836999L	www.zhyw.org.cn	nan
177	北京市西城区德胜门东滨河路11号		西城区	2013-08-19	3600.00 万元	致福慈善基金会	基金会	-	北京市	民政部	闫小培	民政部	正常	53100000717837529X	http://www.zg.org.cn/zfjj/	nan
178	北京市朝阳区望京科技园利泽中园2区218号楼4层		朝阳区	2013-09-23	3000.00 万元	爱慕公益基金会	基金会	-	北京市	民政部	郑崝	民政部	正常	53100000717849482Y	www.aimerfoundation.com	nan
179	北京市石景山区京原路19号院4号楼七层708室		石景山区	2013-12-26	2000.00 万元	章如庚慈善基金会	基金会	-	北京市	民政部	章如庚	民政部	正常	53100000717849634B	www.zhangrugengcs.org	nan
180	上海市徐汇区复兴中路1473号辅楼201室		徐汇区	2014-05-07	5000.00 万元	青山慈善基金会	基金会	-	上海市	民政部	董玲敏	民政部	正常	53100000717838927M	www.tsingshancf.com	nan
181	北京市朝阳区东三环中路7号4号楼28层3202室		朝阳区	2014-05-28	3000.00 万元	兴华公益基金会	基金会	-	北京市	民政部	臧建军	民政部	正常	53100000717838994K	无	nan
182	北京市朝阳区新源里16号10层1座1010		朝阳区	2014-07-11	5000.00 万元	中脉公益基金会	基金会	-	北京市	民政部	张建仑	民政部	正常	53100000717839268C	http://jmfoundation.cn	nan
183	北京市朝阳区新源南路6号京城大厦A座502		朝阳区	2014-08-07	5000.00 万元	中信改革发展研究基金会	基金会	-	北京市	民政部	孔丹	中国中信集团有限公司	正常	531000007178395755	http://www.citicfoundation.org	nan
184	上海市徐汇区宜山路700号普天信息产业园3号楼1122室		徐汇区	2014-12-17	5000.00 万元	巨人慈善基金会	基金会	-	上海市	民政部	史玉柱	民政部	正常	53100000717840410G	www.ourgcf.com	nan
185	北京市朝阳区豆各庄乡久文路6号院宇达创意中心17号楼101单元4层		朝阳区	2015-01-21	8000.00 万元	启明公益基金会	基金会	-	北京市	民政部	陶国林	民政部	正常	531000007178406135	www.qiminggongyi.com	nan
186	广东省深圳市盐田区深盐路2015号保发大厦25楼08室		深圳市	2015-01-15	5000.00 万元	周大福慈善基金会	基金会	-	广东省	民政部	石开	民政部	正常	53100000717840541C	无	nan
187	北京市丰台区方庄南路58号晶城秀府11号楼		丰台区	2015-03-02	5000.00 万元	杏林医疗救助基金会	基金会	-	北京市	民政部	宋文扬	民政部	正常	53100000717840832F	1521153591@qq.com	nan
188	北京市海淀区万寿路27号		海淀区	2015-04-13	2000.00 万元	华盛绿色工业基金会	基金会	-	北京市	民政部	李洪彦	工业和信息化部	正常	531000007178409048	www.cgif.mil.cn	nan
189	浙江省杭州市上城区好望角公寓1幢1201室		杭州市	2015-04-07	5000.00 万元	中天爱心慈善基金会	基金会	-	浙江省	民政部	费强	民政部	正常	53100000717840998X	www.zjzhongtian.com	nan
190	北京市西城区冰窖口胡同2号中国工程院		西城区	2015-05-11	2000.00 万元	光华工程科技奖励基金会	基金会	-	北京市	民政部	徐匡迪	民政部	正常	53100000717841157G	www.cae.cn	nan
191	北京市朝阳区东三环北路38号院1号楼1509		朝阳区	2015-08-25	5000.00 万元	东润公益基金会	基金会	-	北京市	民政部	孔东梅	民政部	正常	53100000717841499U	www.drfoundation.org.cn	nan
192	北京市海淀区西直门北大街32号枫蓝国际中心B座506A		海淀区	2015-09-29	5000.00 万元	白求恩公益基金会	基金会	-	北京市	民政部	邱贵兴	民政部	正常	5310000071784151X7	www.bqejjh.org.cn	nan
193	上海市浦东新区陆家嘴西路99号万向大厦18层1808室		浦东新区	2015-10-09	5000.00 万元	民生人寿保险公益基金会	基金会	-	上海市	民政部	黄敏	民政部	正常	531000007178415287	msfoundation.minshenglife.com	nan
194	北京市西城区月坛南街59号新华大厦5层		西城区	1999-07-01	800.00 万元	中华国际科学交流基金会	基金会	-	北京市	民政部	陈曦	科学技术部	正常	53100000500018696G	www.isefc.org.cn	nan
195	北京市西城区二龙路甲33号新龙大厦		西城区	1994-04-15	1000.00 万元	中华慈善总会	基金会	-	北京市	民政部	李本公	民政部	正常	53100000500016260M	www.chinacharityfederation.org	nan
196	北京市海淀区万寿路15号院17号楼		海淀区	2011-01-14	31100.00 万元	中国和平发展基金会	基金会	-	北京市	民政部	孙家正	中共中央对外联络部	正常	53100000717828673M	www.cfpd.org.cn	nan
